Order ID,Contract Number,Client Name,Client Region,Delivery Country,Division,Product Category,Defense Platform,Serial Number,Order Date,Scheduled Delivery Date,Actual Delivery Date,Delivery Status,Unit Price USD,Quantity Ordered,Total Contract Value USD,Production Cost USD,Gross Margin USD,Quality Control Score,Security Clearance Level,Warranty Period Months
ORD-10893,ALPHA-CNT-2025-260,Ministry of Defense - Chile,LATAM,Chile,Cyber Security,Quantum Cipher Hardware,Ground Tactical,SN-ALPHA-633036,14/8/2025,22/1/2026,14/1/2026,Delivered On Time,60785,38,2309830,1832023.32,477806.68,89.51,Level 2 Restricted,48
ORD-10894,ALPHA-CNT-2023-617,Ministry of Defense - South Korea,Asia Pacific,South Korea,Tactical Avionics,Night Vision Targeting System,Ground Tactical,SN-ALPHA-520018,16/7/2025,15/8/2025,15/8/2025,Delivered On Time,1170803,18,21074454,13487966.16,7586487.84,92.25,Level 2 Restricted,36
ORD-10895,ALPHA-CNT-2024-969,Ministry of Defense - Canada,North America,Canada,Naval Technology,Naval Target Radar,Ground Tactical,SN-ALPHA-924265,24/4/2023,9/10/2023,29/9/2023,Delivered On Time,955112,5,4775560,3197079.06,1578480.94,95.05,Level 1 Standard,36
ORD-10896,ALPHA-CNT-2025-580,Ministry of Defense - Chile,LATAM,Chile,Cyber Security,Encrypted Comms Server,Maritime,SN-ALPHA-454877,24/9/2025,19/2/2026,14/2/2026,Delivered On Time,898389,29,26053281,16643382.85,9409898.15,97.94,Level 1 Standard,60
ORD-10897,ALPHA-CNT-2023-972,Ministry of Defense - Germany,Europe,Germany,Land Defense,Armored Tactical Vehicle,Airborne,SN-ALPHA-939756,14/3/2023,27/7/2023,18/7/2023,Delivered On Time,908326,39,35424714,25528038.41,9896675.59,88.52,Level 1 Standard,24
ORD-10898,ALPHA-CNT-2024-607,Ministry of Defense - USA,North America,USA,Cyber Security,Encrypted Comms Server,Maritime,SN-ALPHA-677321,21/4/2024,3/6/2024,1/6/2024,Delivered On Time,1346517,34,45781578,32759376.2,13022201.8,90.82,Level 1 Standard,48
ORD-10899,ALPHA-CNT-2025-990,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Aerospace Systems,Recon Surveillance Drone,Maritime,SN-ALPHA-743852,15/1/2025,3/4/2025,,Under Testing,200653,43,8628079,6288407.8,2339671.2,98.59,Level 3 Top Secret,60
ORD-10900,ALPHA-CNT-2023-269,Ministry of Defense - Australia,Asia Pacific,Australia,Aerospace Systems,Recon Surveillance Drone,Maritime,SN-ALPHA-830917,23/7/2023,1/1/2024,23/12/2023,Delivered On Time,367336,45,16530120,10199675.94,6330444.06,88.11,Level 3 Top Secret,60
ORD-10901,ALPHA-CNT-2024-176,Ministry of Defense - USA,North America,USA,Tactical Avionics,Tactical Data Link,Digital Command,SN-ALPHA-817817,20/12/2024,21/4/2025,15/4/2025,Delivered On Time,313606,23,7212938,4536340.2,2676597.8,90.4,Level 1 Standard,36
ORD-10902,ALPHA-CNT-2025-869,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Cockpit Head Up Display,Digital Command,SN-ALPHA-841122,10/2/2025,17/7/2025,31/7/2025,Delivered Delayed,440992,5,2204960,1281771.49,923188.51,99.41,Level 1 Standard,12
ORD-10903,ALPHA-CNT-2023-603,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Submarine Communications Module,Maritime,SN-ALPHA-154581,17/9/2023,7/2/2024,5/2/2024,Delivered On Time,983015,30,29490450,21052568.51,8437881.49,95.3,Level 2 Restricted,48
ORD-10904,ALPHA-CNT-2024-428,Ministry of Defense - Chile,LATAM,Chile,Cyber Security,Quantum Cipher Hardware,Airborne,SN-ALPHA-268546,18/7/2024,30/8/2024,,Under Testing,1436826,6,8620956,4827298.12,3793657.88,91.11,Level 3 Top Secret,12
ORD-10905,ALPHA-CNT-2025-346,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-508004,29/1/2024,20/4/2024,6/5/2024,Delivered Delayed,1409385,46,64831710,45344632.46,19487077.54,88.8,Level 3 Top Secret,48
ORD-10906,ALPHA-CNT-2023-438,Ministry of Defense - Qatar,Middle East,Qatar,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-766764,22/6/2024,28/9/2024,25/11/2024,Delivered Delayed,1441730,44,63436120,48682399.13,14753720.87,88.34,Level 1 Standard,24
ORD-10907,ALPHA-CNT-2024-384,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Encrypted Comms Server,Digital Command,SN-ALPHA-105547,14/12/2025,2/6/2026,24/5/2026,Delivered On Time,274737,4,1098948,849165.95,249782.05,90.91,Level 3 Top Secret,36
ORD-10908,ALPHA-CNT-2025-151,Ministry of Defense - USA,North America,USA,Tactical Avionics,Cockpit Head Up Display,Digital Command,SN-ALPHA-943442,19/10/2023,21/12/2023,19/12/2023,Delivered On Time,944235,29,27382815,18134527.73,9248287.27,98.49,Level 2 Restricted,24
ORD-10909,ALPHA-CNT-2023-619,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Tactical Data Link,Maritime,SN-ALPHA-195513,17/6/2025,28/9/2025,21/9/2025,Delivered On Time,693970,23,15961310,10611492.64,5349817.36,92.95,Level 2 Restricted,60
ORD-10910,ALPHA-CNT-2024-328,Ministry of Defense - Germany,Europe,Germany,Aerospace Systems,Recon Surveillance Drone,Maritime,SN-ALPHA-963245,8/4/2023,28/8/2023,,In Production,436213,6,2617278,1489865.34,1127412.66,96.57,Level 3 Top Secret,36
ORD-10911,ALPHA-CNT-2025-663,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Flight Control Radar,Airborne,SN-ALPHA-252387,9/5/2023,10/10/2023,10/10/2023,Delivered On Time,1153036,32,36897152,26480763.38,10416388.62,98.93,Level 1 Standard,60
ORD-10912,ALPHA-CNT-2023-758,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-594580,7/7/2023,6/9/2023,31/8/2023,Delivered On Time,449437,42,18876354,14257590.59,4618763.41,92.86,Level 3 Top Secret,24
ORD-10913,ALPHA-CNT-2024-487,Ministry of Defense - UK,Europe,UK,Land Defense,Armored Tactical Vehicle,Ground Tactical,SN-ALPHA-729402,6/5/2023,12/6/2023,,Under Testing,466690,18,8400420,5134032.3,3266387.7,90.28,Level 2 Restricted,48
ORD-10914,ALPHA-CNT-2025-512,Ministry of Defense - USA,North America,USA,Tactical Avionics,Tactical Data Link,Maritime,SN-ALPHA-556526,19/8/2025,18/11/2025,13/11/2025,Delivered On Time,1073577,15,16103655,10553131.26,5550523.74,94.15,Level 1 Standard,60
ORD-10915,ALPHA-CNT-2023-936,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Cockpit Head Up Display,Maritime,SN-ALPHA-192422,5/11/2025,14/1/2026,4/1/2026,Delivered On Time,1213951,40,48558040,36890020.52,11668019.48,98.81,Level 3 Top Secret,12
ORD-10916,ALPHA-CNT-2024-340,Ministry of Defense - South Korea,Asia Pacific,South Korea,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-167193,17/11/2024,6/3/2025,3/3/2025,Delivered On Time,949092,32,30370944,23363763.35,7007180.65,97.57,Level 1 Standard,48
ORD-10917,ALPHA-CNT-2025-180,Ministry of Defense - Germany,Europe,Germany,Naval Technology,Sonar Detection Array,Digital Command,SN-ALPHA-375871,16/2/2024,5/8/2024,,Under Testing,202117,9,1819053,1111068.47,707984.53,88.78,Level 1 Standard,48
ORD-10918,ALPHA-CNT-2023-570,Ministry of Defense - Australia,Asia Pacific,Australia,Naval Technology,Naval Target Radar,Ground Tactical,SN-ALPHA-332542,5/9/2024,8/10/2024,1/10/2024,Delivered On Time,927751,37,34326787,23604563.08,10722223.92,96.24,Level 2 Restricted,24
ORD-10919,ALPHA-CNT-2024-554,Ministry of Defense - Germany,Europe,Germany,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-488848,2/6/2025,20/11/2025,3/1/2026,Delivered Delayed,1215158,10,12151580,7268142.98,4883437.02,94.81,Level 1 Standard,24
ORD-10920,ALPHA-CNT-2025-920,Ministry of Defense - France,Europe,France,Land Defense,Armored Tactical Vehicle,Digital Command,SN-ALPHA-183927,6/6/2025,18/10/2025,10/11/2025,Delivered Delayed,972426,20,19448520,11192033.8,8256486.2,98.8,Level 3 Top Secret,36
ORD-10921,ALPHA-CNT-2023-686,Ministry of Defense - Qatar,Middle East,Qatar,Tactical Avionics,Tactical Data Link,Digital Command,SN-ALPHA-738613,20/8/2024,12/10/2024,5/10/2024,Delivered On Time,728066,6,4368396,3397651.59,970744.41,89.46,Level 1 Standard,36
ORD-10922,ALPHA-CNT-2024-558,Ministry of Defense - South Korea,Asia Pacific,South Korea,Naval Technology,Naval Target Radar,Digital Command,SN-ALPHA-139589,7/7/2025,2/10/2025,21/10/2025,Delivered Delayed,102949,48,4941552,3731498.72,1210053.28,94.36,Level 1 Standard,12
ORD-10923,ALPHA-CNT-2025-190,Ministry of Defense - Qatar,Middle East,Qatar,Land Defense,Artillery Tracking Unit,Digital Command,SN-ALPHA-859687,10/1/2024,9/3/2024,1/3/2024,Delivered On Time,513930,3,1541790,1140938.05,400851.95,98.47,Level 3 Top Secret,48
ORD-10924,ALPHA-CNT-2023-977,Ministry of Defense - UK,Europe,UK,Aerospace Systems,Jet Engine Turbine Component,Ground Tactical,SN-ALPHA-502995,4/2/2024,1/7/2024,28/6/2024,Delivered On Time,145558,42,6113436,3436922.24,2676513.76,92.88,Level 2 Restricted,12
ORD-10925,ALPHA-CNT-2024-610,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Tactical Data Link,Maritime,SN-ALPHA-520106,24/11/2023,23/1/2024,16/2/2024,Delivered Delayed,1059260,11,11651860,8866275.44,2785584.56,93.74,Level 2 Restricted,12
ORD-10926,ALPHA-CNT-2025-557,Ministry of Defense - Germany,Europe,Germany,Cyber Security,Quantum Cipher Hardware,Airborne,SN-ALPHA-743789,10/12/2025,17/2/2026,,In Production,839148,43,36083364,23797376.16,12285987.84,88.84,Level 3 Top Secret,24
ORD-10927,ALPHA-CNT-2023-423,Ministry of Defense - Qatar,Middle East,Qatar,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-788049,5/8/2025,9/1/2026,6/3/2026,Delivered Delayed,1246222,17,21185774,13465652.13,7720121.87,91.31,Level 3 Top Secret,12
ORD-10928,ALPHA-CNT-2024-221,Ministry of Defense - Australia,Asia Pacific,Australia,Cyber Security,Encrypted Comms Server,Digital Command,SN-ALPHA-646313,9/8/2023,21/11/2023,14/11/2023,Delivered On Time,767186,32,24549952,16856465.71,7693486.29,91.86,Level 2 Restricted,12
ORD-10929,ALPHA-CNT-2025-609,Ministry of Defense - India,Asia Pacific,India,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-400384,18/12/2023,26/5/2024,23/5/2024,Delivered On Time,121916,4,487664,279352.62,208311.38,99.25,Level 1 Standard,60
ORD-10930,ALPHA-CNT-2023-863,Ministry of Defense - Qatar,Middle East,Qatar,Cyber Security,Encrypted Comms Server,Ground Tactical,SN-ALPHA-846172,11/7/2023,18/10/2023,13/10/2023,Delivered On Time,1358166,4,5432664,4015616.82,1417047.18,91.36,Level 3 Top Secret,36
ORD-10931,ALPHA-CNT-2024-769,Ministry of Defense - South Korea,Asia Pacific,South Korea,Naval Technology,Naval Target Radar,Digital Command,SN-ALPHA-726495,1/5/2025,14/9/2025,4/9/2025,Delivered On Time,822378,17,13980426,9724906.92,4255519.08,93.48,Level 1 Standard,36
ORD-10932,ALPHA-CNT-2025-118,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Jet Engine Turbine Component,Airborne,SN-ALPHA-160254,17/12/2025,19/5/2026,10/5/2026,Delivered On Time,1173270,41,48104070,28701174.27,19402895.73,95.99,Level 3 Top Secret,48
ORD-10933,ALPHA-CNT-2023-205,Ministry of Defense - Canada,North America,Canada,Cyber Security,Encrypted Comms Server,Airborne,SN-ALPHA-911187,31/5/2025,28/10/2025,21/10/2025,Delivered On Time,463867,19,8813473,5262155,3551318,89.93,Level 2 Restricted,36
ORD-10934,ALPHA-CNT-2024-513,Ministry of Defense - USA,North America,USA,Tactical Avionics,Night Vision Targeting System,Maritime,SN-ALPHA-960072,10/10/2025,10/1/2026,3/1/2026,Delivered On Time,905126,5,4525630,2697556.81,1828073.19,93.79,Level 1 Standard,48
ORD-10935,ALPHA-CNT-2025-522,Ministry of Defense - USA,North America,USA,Naval Technology,Submarine Communications Module,Maritime,SN-ALPHA-283785,25/6/2025,18/11/2025,14/11/2025,Delivered On Time,1380728,32,44183296,24930451.14,19252844.86,96.79,Level 1 Standard,60
ORD-10936,ALPHA-CNT-2023-136,Ministry of Defense - Japan,Asia Pacific,Japan,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-771394,26/7/2023,13/1/2024,7/1/2024,Delivered On Time,1079242,22,23743324,16547900.46,7195423.54,98.32,Level 3 Top Secret,36
ORD-10937,ALPHA-CNT-2024-670,Ministry of Defense - Australia,Asia Pacific,Australia,Land Defense,Armored Tactical Vehicle,Airborne,SN-ALPHA-618382,15/4/2024,21/6/2024,13/6/2024,Delivered On Time,120474,6,722844,549424.36,173419.64,95.45,Level 1 Standard,60
ORD-10938,ALPHA-CNT-2025-662,Ministry of Defense - Germany,Europe,Germany,Naval Technology,Naval Target Radar,Ground Tactical,SN-ALPHA-560295,8/11/2024,16/3/2025,,In Production,400068,35,14002380,7762563.16,6239816.84,95.96,Level 3 Top Secret,36
ORD-10939,ALPHA-CNT-2023-100,Ministry of Defense - UK,Europe,UK,Cyber Security,Quantum Cipher Hardware,Ground Tactical,SN-ALPHA-111230,28/6/2025,14/9/2025,6/9/2025,Delivered On Time,1360624,22,29933728,16830273.33,13103454.67,89.5,Level 2 Restricted,36
ORD-10940,ALPHA-CNT-2024-945,Ministry of Defense - Canada,North America,Canada,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-311505,10/12/2025,19/5/2026,,Under Testing,1041921,1,1041921,722251.89,319669.11,99.25,Level 1 Standard,60
ORD-10941,ALPHA-CNT-2025-193,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Cockpit Head Up Display,Digital Command,SN-ALPHA-991884,2/11/2024,5/1/2025,,In Production,776499,20,15529980,11723176.9,3806803.1,89.58,Level 3 Top Secret,12
ORD-10942,ALPHA-CNT-2023-910,Ministry of Defense - France,Europe,France,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-788793,5/2/2023,24/3/2023,18/3/2023,Delivered On Time,871412,22,19171064,12110068.25,7060995.75,97.22,Level 1 Standard,12
ORD-10943,ALPHA-CNT-2024-718,Ministry of Defense - Germany,Europe,Germany,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-942960,8/7/2024,16/10/2024,31/10/2024,Delivered Delayed,1153546,48,55370208,35293169.9,20077038.1,91.15,Level 3 Top Secret,12
ORD-10944,ALPHA-CNT-2025-733,Ministry of Defense - Australia,Asia Pacific,Australia,Cyber Security,Threat Intelligence Node,Digital Command,SN-ALPHA-643323,17/12/2025,2/5/2026,28/6/2026,Delivered Delayed,1377486,11,15152346,10592802.42,4559543.58,99.11,Level 3 Top Secret,12
ORD-10945,ALPHA-CNT-2023-752,Ministry of Defense - Chile,LATAM,Chile,Land Defense,Ballistic Shielding Suite,Airborne,SN-ALPHA-399899,21/9/2023,16/1/2024,2/2/2024,Delivered Delayed,691232,13,8986016,5558329.15,3427686.85,96.57,Level 3 Top Secret,36
ORD-10946,ALPHA-CNT-2024-411,Ministry of Defense - USA,North America,USA,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-304206,16/8/2023,22/1/2024,13/1/2024,Delivered On Time,454911,42,19106262,10635540.7,8470721.3,96.97,Level 2 Restricted,24
ORD-10947,ALPHA-CNT-2025-620,Ministry of Defense - France,Europe,France,Land Defense,Armored Tactical Vehicle,Maritime,SN-ALPHA-135241,11/11/2023,17/2/2024,15/2/2024,Delivered On Time,461012,3,1383036,1014881.68,368154.32,90.61,Level 1 Standard,60
ORD-10948,ALPHA-CNT-2023-675,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Submarine Communications Module,Ground Tactical,SN-ALPHA-922041,28/1/2024,27/2/2024,23/2/2024,Delivered On Time,1272191,9,11449719,8088224.37,3361494.63,93.27,Level 2 Restricted,24
ORD-10949,ALPHA-CNT-2024-311,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-728636,29/12/2025,10/4/2026,10/4/2026,Delivered On Time,1219070,12,14628840,10169808.65,4459031.35,95.35,Level 3 Top Secret,24
ORD-10950,ALPHA-CNT-2025-770,Ministry of Defense - USA,North America,USA,Tactical Avionics,Tactical Data Link,Ground Tactical,SN-ALPHA-635348,28/12/2024,13/4/2025,29/5/2025,Delivered Delayed,221277,23,5089371,3742830.47,1346540.53,97.16,Level 3 Top Secret,48
ORD-10951,ALPHA-CNT-2023-787,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-640869,26/7/2023,22/1/2024,26/2/2024,Delivered Delayed,541966,14,7587524,5453970.75,2133553.25,89.24,Level 2 Restricted,12
ORD-10952,ALPHA-CNT-2024-567,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Tactical Data Link,Maritime,SN-ALPHA-832377,8/9/2024,5/3/2025,28/2/2025,Delivered On Time,346303,33,11427999,6873604.24,4554394.76,99.45,Level 2 Restricted,36
ORD-10953,ALPHA-CNT-2025-449,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Flight Control Radar,Digital Command,SN-ALPHA-342924,20/2/2024,24/7/2024,2/9/2024,Delivered Delayed,1110092,18,19981656,12750699.56,7230956.44,98.59,Level 1 Standard,12
ORD-10954,ALPHA-CNT-2023-472,Ministry of Defense - UK,Europe,UK,Tactical Avionics,Tactical Data Link,Digital Command,SN-ALPHA-745073,8/7/2023,14/9/2023,13/9/2023,Delivered On Time,1411212,49,69149388,40212273.18,28937114.82,91.22,Level 3 Top Secret,12
ORD-10955,ALPHA-CNT-2024-945,Ministry of Defense - Canada,North America,Canada,Cyber Security,Threat Intelligence Node,Digital Command,SN-ALPHA-277715,28/3/2024,19/8/2024,11/8/2024,Delivered On Time,865518,41,35486238,20669465.12,14816772.88,97.79,Level 2 Restricted,24
ORD-10956,ALPHA-CNT-2025-155,Ministry of Defense - Chile,LATAM,Chile,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-806765,27/1/2024,12/7/2024,,In Production,233163,9,2098467,1508900.46,589566.54,94.17,Level 3 Top Secret,48
ORD-10957,ALPHA-CNT-2023-936,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Sonar Detection Array,Ground Tactical,SN-ALPHA-137812,26/8/2025,26/1/2026,25/1/2026,Delivered On Time,1226599,23,28211777,21572136.04,6639640.96,93.5,Level 3 Top Secret,12
ORD-10958,ALPHA-CNT-2024-328,Ministry of Defense - France,Europe,France,Tactical Avionics,Night Vision Targeting System,Ground Tactical,SN-ALPHA-477214,23/5/2025,18/9/2025,14/9/2025,Delivered On Time,422339,10,4223390,3339363.29,884026.71,91.74,Level 1 Standard,60
ORD-10959,ALPHA-CNT-2025-964,Ministry of Defense - Canada,North America,Canada,Land Defense,Artillery Tracking Unit,Maritime,SN-ALPHA-350878,9/7/2024,1/11/2024,31/10/2024,Delivered On Time,1277414,19,24270866,17161608.47,7109257.53,94.91,Level 1 Standard,60
ORD-10960,ALPHA-CNT-2023-565,Ministry of Defense - South Korea,Asia Pacific,South Korea,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-786837,11/8/2025,29/1/2026,27/1/2026,Delivered On Time,875169,47,41132943,24516275.96,16616667.04,96.69,Level 1 Standard,12
ORD-10961,ALPHA-CNT-2024-439,Ministry of Defense - Germany,Europe,Germany,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-100301,19/8/2024,4/2/2025,,Under Testing,321409,5,1607045,926320.96,680724.04,92.89,Level 2 Restricted,24
ORD-10962,ALPHA-CNT-2025-673,Ministry of Defense - USA,North America,USA,Cyber Security,Threat Intelligence Node,Airborne,SN-ALPHA-265092,14/1/2024,19/5/2024,10/6/2024,Delivered Delayed,688453,47,32357291,24371923.91,7985367.09,95.49,Level 3 Top Secret,24
ORD-10963,ALPHA-CNT-2023-885,Ministry of Defense - Chile,LATAM,Chile,Tactical Avionics,Cockpit Head Up Display,Digital Command,SN-ALPHA-191061,19/5/2025,12/10/2025,,Under Testing,693789,23,15957147,11085256.39,4871890.61,96.32,Level 2 Restricted,36
ORD-10964,ALPHA-CNT-2024-734,Ministry of Defense - Canada,North America,Canada,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-389340,14/11/2025,6/3/2026,8/4/2026,Delivered Delayed,1431710,30,42951300,30262251.36,12689048.64,96.46,Level 2 Restricted,48
ORD-10965,ALPHA-CNT-2025-714,Ministry of Defense - Canada,North America,Canada,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-917546,7/9/2025,24/11/2025,16/11/2025,Delivered On Time,544670,25,13616750,10149455.97,3467294.03,88.62,Level 1 Standard,24
ORD-10966,ALPHA-CNT-2023-584,Ministry of Defense - USA,North America,USA,Tactical Avionics,Tactical Data Link,Digital Command,SN-ALPHA-518836,18/4/2025,18/7/2025,16/7/2025,Delivered On Time,851818,28,23850904,17311446.61,6539457.39,98.23,Level 3 Top Secret,36
ORD-10967,ALPHA-CNT-2024-833,Ministry of Defense - South Korea,Asia Pacific,South Korea,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-470281,2/6/2025,25/11/2025,22/1/2026,Delivered Delayed,873857,34,29711138,22539301.98,7171836.02,93.45,Level 3 Top Secret,60
ORD-10968,ALPHA-CNT-2025-772,Ministry of Defense - USA,North America,USA,Cyber Security,Threat Intelligence Node,Digital Command,SN-ALPHA-802191,2/1/2024,9/5/2024,3/5/2024,Delivered On Time,171635,45,7723575,4356509.33,3367065.67,91.12,Level 1 Standard,60
ORD-10969,ALPHA-CNT-2023-472,Ministry of Defense - Australia,Asia Pacific,Australia,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-514337,20/7/2025,17/10/2025,,In Production,748614,48,35933472,26478662.57,9454809.43,90.88,Level 3 Top Secret,60
ORD-10970,ALPHA-CNT-2024-833,Ministry of Defense - Chile,LATAM,Chile,Land Defense,Ballistic Shielding Suite,Airborne,SN-ALPHA-525146,31/10/2023,14/3/2024,,In Production,270935,47,12733945,9712347.8,3021597.2,93.75,Level 1 Standard,12
ORD-10971,ALPHA-CNT-2025-563,Ministry of Defense - South Korea,Asia Pacific,South Korea,Cyber Security,Threat Intelligence Node,Digital Command,SN-ALPHA-714549,7/9/2024,18/10/2024,17/10/2024,Delivered On Time,1152210,25,28805250,17903435.36,10901814.64,98.55,Level 2 Restricted,48
ORD-10972,ALPHA-CNT-2023-216,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-310040,9/2/2024,30/5/2024,,Under Testing,1054221,10,10542210,7486147.91,3056062.09,92.5,Level 2 Restricted,36
ORD-10973,ALPHA-CNT-2024-199,Ministry of Defense - Brazil,LATAM,Brazil,Naval Technology,Naval Target Radar,Ground Tactical,SN-ALPHA-642892,8/3/2023,6/8/2023,,In Production,753022,14,10542308,6626267.71,3916040.29,96.92,Level 1 Standard,48
